question,class
J’aimerais savoir quand se déroule le cours de droit public. ?,emploi_du_temps
Est-il possible de savoir où consulter le code de conduite des étudiants ?,reglement
Pourriez-vous me dire : Puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
Où puis-je imprimer mes documents sur le campus ?,service_campus
J’aimerais savoir quand se déroule le cours de microéconomie. ?,emploi_du_temps
"Combien de crédits faut-il pour se spécialiser en Informatique , si possible ?",formation
"S'il vous plaît, J’aimerais savoir : Comment réussir le prochain module de statistiques  ??",formation
Comment demander un report d’admission ?,procedure_administrative
"Excusez-moi, comment demander un relevé officiel ?! ?",procedure_administrative
J’aimerais savoir : Comment obtenir une convention de stage ?,procedure_administrative
"Pardon, Est-il possible de savoir quels sont les prérequis pour le Master Psychologie ?",formation
"Bonsoir, est-il possible de savoir j’aimerais savoir quand se déroule le cours de économie ?",emploi_du_temps
J’aimerais savoir : J’aimerais savoir quand se déroule le cours de économie ?,emploi_du_temps
Pourriez-vous me dire : Où soumettre la demande de carte étudiante ?,procedure_administrative
Où soumettre la demande de carte étudiante ?,procedure_administrative
"S'il vous plaît, où se trouve la service logement ?! ?",service_campus
Quels sont les prérequis pour le Parcours Data Science ?,formation
"Bonsoir, comment me connecter au portail étudiant de l’université , pour la semaine prochaine ?",service_campus
"Le VPN ne fonctionne pas, que puis-je faire ?",service_campus
"Pourriez-vous me dire : Combien d’absences sont autorisées avant une sanction , c’est urgent … ?",reglement
Puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
"Quels sont les prérequis pour le Master Robotique , pour la semaine prochaine ?",formation
"Bonjour, Où se trouve la centre de santé ?",service_campus
Où consulter le code de conduite des étudiants ?,reglement
Pourriez-vous me dire : Où soumettre la demande de carte étudiante ?,procedure_administrative
"Est-il possible de savoir où et à quelle heure est mon cours du lundi à 16h30 , si possible … ?",emploi_du_temps
"Pardon, Pourriez-vous me dire : Pouvez-vous me donner l’emploi du temps du semestre de automne pour programmation Python ?",emploi_du_temps
Puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
"S'il vous plaît, pourriez-vous me dire : Combien de crédits faut-il pour se spécialiser en Biologie ?",formation
"Pourriez-vous me dire : Quels documents sont requis pour un changement de parcours , c’est urgent ?",procedure_administrative
Quelles sont les règles pour le retrait d’un cours ?,reglement
Petite question : J’aimerais savoir : Où déposer mon dossier pour obtenir une convention de stage ?,procedure_administrative
"S'il vous plaît, que se passe-t-il en cas de triche à un examen ?",reglement
"Le Wi-Fi ne fonctionne pas, que puis-je faire ?",service_campus
Où soumettre la demande de carte étudiante ?,procedure_administrative
Est-il possible de savoir quelles sont les UE obligatoires pour le Master Psychologie ?,formation
Quelle est la politique concernant le probation académique ?,reglement
Comment réussir le prochain module de statistiques ?,formation
"S'il vous plaît, comment réussir le prochain module de statistiques ?",formation
Pourriez-vous m’indiquer le créneau de microéconomie  !?,emploi_du_temps
"Quand a lieu le prochain cours de statistiques appliquées , pour aujourd’hui ?",emploi_du_temps
"Combien de crédits faut-il pour se spécialiser en Biologie , merci d’avance  ??",formation
"J’aimerais savoir : Pourriez-vous m’indiquer le créneau de statistiques appliquées , si possible ?",emploi_du_temps
Pourriez-vous me dire : Comment me connecter au ENT de l’universite … ?,service_campus
"Pouvez-vous me donner l’emploi du temps du semestre de été pour statistiques appliquées , c’est urgent ?",emploi_du_temps
Pouvez-vous me donner l’emploi du temps du semestre de automne pour chimie organique ?,emploi_du_temps
"Comment me connecter au Wi-Fi de l’université , merci d’avance ?! ?",service_campus
Quand a lieu le prochain cours de robotique ?,emploi_du_temps
"J’ai perdu mes clés, où se situe le bureau des objets trouvés , si possible ?",service_campus
J’aimerais savoir : Puis-je réserver une salle de travail ou un terrain de sport ?,service_campus
"S'il vous plaît, Est-il possible de savoir où consulter le code de conduite des étudiants ?! ?",reglement
"Bonjour, pourriez-vous me dire : Que se passe-t-il en cas de triche a un examen ?",reglement
"Bonsoir, Quels sont les horaires d’ouverture de la bureau des carrières ?",service_campus
À quelle heure commencent les TD de biologie cellulaire ?,emploi_du_temps
"J’aimerais savoir : Comment renouveler ma carte étudiante , c’est urgent ?",procedure_administrative
"Excusez-moi, Puis-je réserver une salle de travail ou un terrain de sport ?",service_campus
"Le ENT ne fonctionne pas, que puis-je faire , si possible ?",service_campus
"Où déposer mon dossier pour demander un relevé officiel , c’est urgent ?",procedure_administrative
Pourriez-vous m’indiquer le créneau de chimie organique ?,emploi_du_temps
"Où se trouve la service logement , si possible ?",service_campus
Où se trouve la service logement ?,service_campus
Comment obtenir une convention de stage ?,procedure_administrative
Comment demander un relevé officiel ?,procedure_administrative
"Bonsoir, Puis-je réserver une salle de travail ou un terrain de sport ?",service_campus
Combien de crédits faut-il pour se spécialiser en Biologie ?,formation
"Puis-je réserver une salle de travail ou un terrain de sport , pour aujourd’hui ?",service_campus
"Quelles sont les UE obligatoires pour le Master Psychologie , merci d’avance ?",formation
Que se passe-t-il en cas de triche à un examen ?,reglement
Petite question : J’aimerais savoir : Quels documents sont requis pour un changement de parcours ?,procedure_administrative
"Bonjour, quelles sont les règles pour le retrait d’un cours ?",reglement
"Pardon, j’aimerais savoir quand se déroule le cours de algèbre avancée. ?",emploi_du_temps
Y a-t-il un règlement spécifique pour les stages ?,reglement
"Pardon, Pourriez-vous me dire : Quelle est la date limite pour l’abandon d’une UE ?",procedure_administrative
Petite question : Comment me connecter au VPN de l’université ?,service_campus
J’aimerais savoir quand se déroule le cours de statistiques appliquées. ?,emploi_du_temps
J’aimerais savoir quand se déroule le cours de robotique. — c’est urgent ?,emploi_du_temps
Quels sont les prérequis pour le mba finance ?,formation
Existe-t-il un minimum de crédits ou de moyenne par semestre ?,reglement
Pourriez-vous m’indiquer le créneau de microéconomie ?,emploi_du_temps
"Pardon, J’aimerais savoir : Quel est l’horaire du cours de droit public avec le professeur Moreau ?",emploi_du_temps
Est-il possible de savoir y a-t-il un règlement spécifique pour les stages ?,reglement
Comment réussir le prochain module de statistiques ?,formation
"Bonjour, Où consulter le code de conduite des étudiants … ?",reglement
"Excusez-moi, j’aimerais savoir : Existe-t-il un minimum de crédits ou de moyenne par semestre ?",reglement
"Pardon, Comment demander un report d’admission ?",procedure_administrative
Comment payer mes frais de scolarité ?,procedure_administrative
Où soumettre la demande de carte étudiante ?,procedure_administrative
Quelles sont les matières principales en Philosohie ?,formation
Est-il possible de savoir quelles sont les règles pour le retrait d’un cours ?,reglement
Petite question : Quelle est la politique concernant le probation académique ?,reglement
Existe-t-il un minimum de crédits ou de moyenne par semestre ?,reglement
Est-il possible de savoir puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
Où soumettre la demande de carte étudiante ?,procedure_administrative
Est-il possible de savoir quelles sont les UE obligatoires pour le Master Robotique ?,formation
Quelles sont les UE obligatoires pour le Master Psychologie ?,formation
"Bonjour, pourriez-vous m’indiquer le créneau de littérature moderne ?! ?",emploi_du_temps
Quels sont les prérequis pour le Parcours Data Science  ??,formation
"Bonjour, Quel est l’horaire du cours de analyse de données avec le professeur Dubois ?",emploi_du_temps
"S'il vous plaît, Puis-je réserver une salle de travail ou un terrain de sport ?",service_campus
Ou puis-je imprimer mes documents sur le campus ?,service_campus
"Pourriez-vous me dire : Le portail étudiant ne fonctionne pas, que puis-je faire ?",service_campus
"Pourriez-vous me dire : Quelle est la date limite pour la demande d’aide financière , pour la semaine prochaine ?",procedure_administrative
Petite question : Combien d’absences sont autorisées avant une sanction ?,reglement
"Où consulterl e code de conduite des étudiants , merci d’avance ?",reglement
Où déposer mon dossier pour obtenir une convention de stage ?,procedure_administrative
J’aimerais savoir : Quelles sont les matières principales en Psychologie  ??,formation
Où se trouve la maison des étudiants ?,service_campus
Puis-je changer de majeure ou de spécialisation en cours d’anné ?,formation
Y a-t-il un règlement spécifique pour les stages ?,reglement
Petite question : comment candidater pour la reimse de diplôme ?,procedure_administrative
Pourriez-vous me dire : Où soumettre la demande de carte étudiante ?,procedure_administrative
"Est-il possible de savoir quels documents sont requis pour un changement de parcours , merci d’avance ?",procedure_administrative
Est-il possible de savoir quelles sont les règles pour le retrait d’un cours ?,reglement
"Bonjour, est-il possible de savoir pouvez-vous me donner l’emploi du temps du semestre de printemps pour chimie organique ?",emploi_du_temps
Quelle est la date limite pour l’inscription aux cours ?,procedure_administrative
Comment demander un report d’admission  !?,procedure_administrative
"Pourriez-vous m’indiquer le créneau de droit public , pour aujourd’hui ?",emploi_du_temps
J’aimerais savoir : Quelles sont les matières principales en Informatique … ?,formation
"Excusez-moi, quelle est la politique concernant le probation académique ?",reglement
Quand a lieu le prochain cours de algèbre avancée ?,emploi_du_temps
Où et à quelle heure est mon cours du lundià 14h00 ?,emploi_du_temps
Est-il possible de savoir combien de crédits faut-il pour se spécialiser en Psychologie ?,formation
J’aimerais savoir quand se déroule le cours de robotique. ?,emploi_du_temps
